21:02:50 | INFO | market_lense.logging_service | {"run_id": "2216c815-912f-42b6-a44d-23508243b0a6", "task_id": "cli_ingest", "span_id": "75465656-28b0-4a88-b70c-c16afbec2d83", "trace_id": "0058bd5d-c72d-43d5-b849-857e68d87c07", "parent_span_id": "", "span_name": "cli_ingest", "span_depth": 0, "timestamp_utc": "2026-05-19T19:02:50.883663+00:00", "module": "market_lense.logging_service", "role": "service", "event": "logging_setup_complete", "fields": {"level": 20, "log_dir": "logs", "log_path": "logs\\market_lense_2026-05-19.log", "use_rich": false}}
21:05:18 | INFO | market_lense.file_service | {"run_id": "2216c815-912f-42b6-a44d-23508243b0a6", "task_id": "19AhAOR9_LLHyvKvzvT6ac7sFGQZEYNLk:vector_store:evidence:methods", "span_id": "6d10d9da-e819-41fa-bf71-be01cf64f97c", "trace_id": "0058bd5d-c72d-43d5-b849-857e68d87c07", "parent_span_id": "46b94a93-3a7e-4701-8cdf-f4ca6eaa953c", "span_name": "19AhAOR9_LLHyvKvzvT6ac7sFGQZEYNLk:vector_store:evidence:methods", "span_depth": 4, "timestamp_utc": "2026-05-19T19:05:18.010997+00:00", "module": "market_lense.file_service", "role": "service", "event": "write_bytes_start", "fields": {"path": "out\\cost-daily.json", "size": 374085}}
21:05:18 | INFO | market_lense.file_service | {"run_id": "2216c815-912f-42b6-a44d-23508243b0a6", "task_id": "19AhAOR9_LLHyvKvzvT6ac7sFGQZEYNLk:vector_store:evidence:methods", "span_id": "6d10d9da-e819-41fa-bf71-be01cf64f97c", "trace_id": "0058bd5d-c72d-43d5-b849-857e68d87c07", "parent_span_id": "46b94a93-3a7e-4701-8cdf-f4ca6eaa953c", "span_name": "19AhAOR9_LLHyvKvzvT6ac7sFGQZEYNLk:vector_store:evidence:methods", "span_depth": 4, "timestamp_utc": "2026-05-19T19:05:18.017179+00:00", "module": "market_lense.file_service", "role": "service", "event": "write_bytes_complete", "fields": {"path": "out\\cost-daily.json", "md5": "5ea13f226c9909ff3fa3be4841fe6818"}}
21:05:18 | INFO | market_lense.cost_ledger_service | {"run_id": "2216c815-912f-42b6-a44d-23508243b0a6", "task_id": "19AhAOR9_LLHyvKvzvT6ac7sFGQZEYNLk:vector_store:evidence:methods", "span_id": "6d10d9da-e819-41fa-bf71-be01cf64f97c", "trace_id": "0058bd5d-c72d-43d5-b849-857e68d87c07", "parent_span_id": "46b94a93-3a7e-4701-8cdf-f4ca6eaa953c", "span_name": "19AhAOR9_LLHyvKvzvT6ac7sFGQZEYNLk:vector_store:evidence:methods", "span_depth": 4, "timestamp_utc": "2026-05-19T19:05:18.017480+00:00", "module": "market_lense.cost_ledger_service", "role": "service", "event": "cost_ledger_rollup_complete", "fields": {"out_path": "out\\cost-daily.json", "days": 48, "runs": 439, "tasks": 1105, "mode": "incremental", "rows_processed": 1}}
21:05:18 | INFO | market_lense.openai_accounting_service | {"run_id": "2216c815-912f-42b6-a44d-23508243b0a6", "task_id": "19AhAOR9_LLHyvKvzvT6ac7sFGQZEYNLk:vector_store:evidence:methods", "span_id": "6d10d9da-e819-41fa-bf71-be01cf64f97c", "trace_id": "0058bd5d-c72d-43d5-b849-857e68d87c07", "parent_span_id": "46b94a93-3a7e-4701-8cdf-f4ca6eaa953c", "span_name": "19AhAOR9_LLHyvKvzvT6ac7sFGQZEYNLk:vector_store:evidence:methods", "span_depth": 4, "timestamp_utc": "2026-05-19T19:05:18.018118+00:00", "module": "market_lense.openai_accounting_service", "role": "service", "event": "openai_usage_accounting_complete", "fields": {"step_name": "openai_response_vector_store", "model": "gpt-5-mini", "request_id": "resp_0992209d9526bf7e006a0cb4697e84819b9cf6e42a709e8dcf", "estimated_cost_usd": 0.001183, "cost_ledger_path": "./out/cost-ledger.jsonl", "cost_daily_path": "./out/cost-daily.json"}}
21:05:18 | INFO | market_lense.openai_service | {"run_id": "2216c815-912f-42b6-a44d-23508243b0a6", "task_id": "19AhAOR9_LLHyvKvzvT6ac7sFGQZEYNLk:vector_store:evidence:methods", "span_id": "6d10d9da-e819-41fa-bf71-be01cf64f97c", "trace_id": "0058bd5d-c72d-43d5-b849-857e68d87c07", "parent_span_id": "46b94a93-3a7e-4701-8cdf-f4ca6eaa953c", "span_name": "19AhAOR9_LLHyvKvzvT6ac7sFGQZEYNLk:vector_store:evidence:methods", "span_depth": 4, "timestamp_utc": "2026-05-19T19:05:18.018404+00:00", "module": "market_lense.openai_service", "role": "service", "event": "openai_response_complete", "fields": {"model": "gpt-5-mini", "request_id": "resp_0992209d9526bf7e006a0cb4697e84819b9cf6e42a709e8dcf", "input_tokens": 1836, "output_tokens": 362, "tool_calls": 0, "parsed_json": true, "parse_strategy": "direct", "parse_error_code": ""}}
21:05:18 | INFO | market_lense.llm_service | {"run_id": "2216c815-912f-42b6-a44d-23508243b0a6", "task_id": "19AhAOR9_LLHyvKvzvT6ac7sFGQZEYNLk:vector_store:evidence:methods", "span_id": "6d10d9da-e819-41fa-bf71-be01cf64f97c", "trace_id": "0058bd5d-c72d-43d5-b849-857e68d87c07", "parent_span_id": "46b94a93-3a7e-4701-8cdf-f4ca6eaa953c", "span_name": "19AhAOR9_LLHyvKvzvT6ac7sFGQZEYNLk:vector_store:evidence:methods", "span_depth": 4, "timestamp_utc": "2026-05-19T19:05:18.018584+00:00", "module": "market_lense.llm_service", "role": "service", "event": "llm_call_complete", "fields": {"operation": "openai_respond_with_vector_store", "scope": "evidence_pack", "attempt": 0}}
21:05:18 | INFO | market_lense.llm_service | {"run_id": "2216c815-912f-42b6-a44d-23508243b0a6", "task_id": "19AhAOR9_LLHyvKvzvT6ac7sFGQZEYNLk:vector_store:evidence:quote_candidates", "span_id": "e03c583d-875e-4805-8c34-cab42b47bc16", "trace_id": "0058bd5d-c72d-43d5-b849-857e68d87c07", "parent_span_id": "46b94a93-3a7e-4701-8cdf-f4ca6eaa953c", "span_name": "19AhAOR9_LLHyvKvzvT6ac7sFGQZEYNLk:vector_store:evidence:quote_candidates", "span_depth": 4, "timestamp_utc": "2026-05-19T19:05:18.018682+00:00", "module": "market_lense.llm_service", "role": "service", "event": "llm_rate_limiter_wait", "fields": {"operation": "openai_respond_with_vector_store", "scope": "evidence_pack", "in_flight_wait_ms": 3849, "rate_wait_ms": 0, "global_max_in_flight": 2, "global_min_interval_ms": 250}}
21:05:18 | INFO | market_lense.evidence_pack_generator | {"run_id": "2216c815-912f-42b6-a44d-23508243b0a6", "task_id": "19AhAOR9_LLHyvKvzvT6ac7sFGQZEYNLk:vector_store:evidence:methods", "span_id": "6d10d9da-e819-41fa-bf71-be01cf64f97c", "trace_id": "0058bd5d-c72d-43d5-b849-857e68d87c07", "parent_span_id": "46b94a93-3a7e-4701-8cdf-f4ca6eaa953c", "span_name": "19AhAOR9_LLHyvKvzvT6ac7sFGQZEYNLk:vector_store:evidence:methods", "span_depth": 4, "timestamp_utc": "2026-05-19T19:05:18.018809+00:00", "module": "market_lense.evidence_pack_generator", "role": "generator", "event": "evidence_pack_raw_response", "fields": {"report_id": "19AhAOR9_LLHyvKvzvT6ac7sFGQZEYNLk", "pack": "methods", "namespace": "report_vs/evidence_packs/methods", "model": "gpt-5-mini", "request_id": "resp_0992209d9526bf7e006a0cb4697e84819b9cf6e42a709e8dcf", "input_tokens": 1836, "output_tokens": 362, "tool_calls": 0, "has_json": true, "raw_response": "{\"methods\": [], \"not_found_reason\": \"methods_not_found\"}"}}
21:05:18 | INFO | market_lense.schema_validator_service | {"run_id": "2216c815-912f-42b6-a44d-23508243b0a6", "task_id": "19AhAOR9_LLHyvKvzvT6ac7sFGQZEYNLk:vector_store:evidence:methods", "span_id": "6d10d9da-e819-41fa-bf71-be01cf64f97c", "trace_id": "0058bd5d-c72d-43d5-b849-857e68d87c07", "parent_span_id": "46b94a93-3a7e-4701-8cdf-f4ca6eaa953c", "span_name": "19AhAOR9_LLHyvKvzvT6ac7sFGQZEYNLk:vector_store:evidence:methods", "span_depth": 4, "timestamp_utc": "2026-05-19T19:05:18.019002+00:00", "module": "market_lense.schema_validator_service", "role": "service", "event": "schema_validation_start", "fields": {"schema": "methods_pack"}}
21:05:18 | INFO | market_lense.openai_service | {"run_id": "2216c815-912f-42b6-a44d-23508243b0a6", "task_id": "19AhAOR9_LLHyvKvzvT6ac7sFGQZEYNLk:vector_store:evidence:quote_candidates", "span_id": "e03c583d-875e-4805-8c34-cab42b47bc16", "trace_id": "0058bd5d-c72d-43d5-b849-857e68d87c07", "parent_span_id": "46b94a93-3a7e-4701-8cdf-f4ca6eaa953c", "span_name": "19AhAOR9_LLHyvKvzvT6ac7sFGQZEYNLk:vector_store:evidence:quote_candidates", "span_depth": 4, "timestamp_utc": "2026-05-19T19:05:18.019213+00:00", "module": "market_lense.openai_service", "role": "service", "event": "openai_response_start", "fields": {"model": "gpt-5-mini", "temperature": 1.0, "vector_store_id": "vs_6a0cafd576ec8191a84aef36de924a7a", "timeout_seconds": 600.0}}
21:05:18 | INFO | market_lense.schema_validator_service | {"run_id": "2216c815-912f-42b6-a44d-23508243b0a6", "task_id": "19AhAOR9_LLHyvKvzvT6ac7sFGQZEYNLk:vector_store:evidence:methods", "span_id": "6d10d9da-e819-41fa-bf71-be01cf64f97c", "trace_id": "0058bd5d-c72d-43d5-b849-857e68d87c07", "parent_span_id": "46b94a93-3a7e-4701-8cdf-f4ca6eaa953c", "span_name": "19AhAOR9_LLHyvKvzvT6ac7sFGQZEYNLk:vector_store:evidence:methods", "span_depth": 4, "timestamp_utc": "2026-05-19T19:05:18.019986+00:00", "module": "market_lense.schema_validator_service", "role": "service", "event": "schema_validation_complete", "fields": {"schema": "methods_pack"}}
21:05:18 | INFO | market_lense.report_analysis_store_service | {"run_id": "2216c815-912f-42b6-a44d-23508243b0a6", "task_id": "19AhAOR9_LLHyvKvzvT6ac7sFGQZEYNLk:vector_store:evidence:methods", "span_id": "6d10d9da-e819-41fa-bf71-be01cf64f97c", "trace_id": "0058bd5d-c72d-43d5-b849-857e68d87c07", "parent_span_id": "46b94a93-3a7e-4701-8cdf-f4ca6eaa953c", "span_name": "19AhAOR9_LLHyvKvzvT6ac7sFGQZEYNLk:vector_store:evidence:methods", "span_depth": 4, "timestamp_utc": "2026-05-19T19:05:18.020337+00:00", "module": "market_lense.report_analysis_store_service", "role": "service", "event": "analysis_store_start", "fields": {"report_id": "19AhAOR9_LLHyvKvzvT6ac7sFGQZEYNLk", "pack_name": "methods", "report_slug": "docu-202604-robeco-stewardship-report-2025-pdf"}}
21:05:18 | INFO | market_lense.report_analysis_store_service | {"run_id": "2216c815-912f-42b6-a44d-23508243b0a6", "task_id": "19AhAOR9_LLHyvKvzvT6ac7sFGQZEYNLk:vector_store:evidence:methods", "span_id": "6d10d9da-e819-41fa-bf71-be01cf64f97c", "trace_id": "0058bd5d-c72d-43d5-b849-857e68d87c07", "parent_span_id": "46b94a93-3a7e-4701-8cdf-f4ca6eaa953c", "span_name": "19AhAOR9_LLHyvKvzvT6ac7sFGQZEYNLk:vector_store:evidence:methods", "span_depth": 4, "timestamp_utc": "2026-05-19T19:05:18.020523+00:00", "module": "market_lense.report_analysis_store_service", "role": "service", "event": "analysis_pack_path_start", "fields": {"report_id": "19AhAOR9_LLHyvKvzvT6ac7sFGQZEYNLk", "pack_name": "methods", "report_slug": "docu-202604-robeco-stewardship-report-2025-pdf"}}
21:05:18 | INFO | market_lense.report_analysis_store_service | {"run_id": "2216c815-912f-42b6-a44d-23508243b0a6", "task_id": "19AhAOR9_LLHyvKvzvT6ac7sFGQZEYNLk:vector_store:evidence:methods", "span_id": "6d10d9da-e819-41fa-bf71-be01cf64f97c", "trace_id": "0058bd5d-c72d-43d5-b849-857e68d87c07", "parent_span_id": "46b94a93-3a7e-4701-8cdf-f4ca6eaa953c", "span_name": "19AhAOR9_LLHyvKvzvT6ac7sFGQZEYNLk:vector_store:evidence:methods", "span_depth": 4, "timestamp_utc": "2026-05-19T19:05:18.020678+00:00", "module": "market_lense.report_analysis_store_service", "role": "service", "event": "analysis_pack_path_complete", "fields": {"path": "out\\docu-202604-robeco-stewardship-report-2025-pdf\\report_analysis\\methods.json"}}
21:05:18 | INFO | market_lense.schema_validator_service | {"run_id": "2216c815-912f-42b6-a44d-23508243b0a6", "task_id": "19AhAOR9_LLHyvKvzvT6ac7sFGQZEYNLk:vector_store:evidence:methods", "span_id": "6d10d9da-e819-41fa-bf71-be01cf64f97c", "trace_id": "0058bd5d-c72d-43d5-b849-857e68d87c07", "parent_span_id": "46b94a93-3a7e-4701-8cdf-f4ca6eaa953c", "span_name": "19AhAOR9_LLHyvKvzvT6ac7sFGQZEYNLk:vector_store:evidence:methods", "span_depth": 4, "timestamp_utc": "2026-05-19T19:05:18.020792+00:00", "module": "market_lense.schema_validator_service", "role": "service", "event": "schema_validation_start", "fields": {"schema": "methods_pack"}}
21:05:18 | INFO | market_lense.schema_validator_service | {"run_id": "2216c815-912f-42b6-a44d-23508243b0a6", "task_id": "19AhAOR9_LLHyvKvzvT6ac7sFGQZEYNLk:vector_store:evidence:methods", "span_id": "6d10d9da-e819-41fa-bf71-be01cf64f97c", "trace_id": "0058bd5d-c72d-43d5-b849-857e68d87c07", "parent_span_id": "46b94a93-3a7e-4701-8cdf-f4ca6eaa953c", "span_name": "19AhAOR9_LLHyvKvzvT6ac7sFGQZEYNLk:vector_store:evidence:methods", "span_depth": 4, "timestamp_utc": "2026-05-19T19:05:18.021017+00:00", "module": "market_lense.schema_validator_service", "role": "service", "event": "schema_validation_complete", "fields": {"schema": "methods_pack"}}
21:05:18 | INFO | market_lense.report_analysis_store_service | {"run_id": "2216c815-912f-42b6-a44d-23508243b0a6", "task_id": "19AhAOR9_LLHyvKvzvT6ac7sFGQZEYNLk:vector_store:evidence:methods", "span_id": "6d10d9da-e819-41fa-bf71-be01cf64f97c", "trace_id": "0058bd5d-c72d-43d5-b849-857e68d87c07", "parent_span_id": "46b94a93-3a7e-4701-8cdf-f4ca6eaa953c", "span_name": "19AhAOR9_LLHyvKvzvT6ac7sFGQZEYNLk:vector_store:evidence:methods", "span_depth": 4, "timestamp_utc": "2026-05-19T19:05:18.021128+00:00", "module": "market_lense.report_analysis_store_service", "role": "service", "event": "analysis_store_schema_validated", "fields": {"report_id": "19AhAOR9_LLHyvKvzvT6ac7sFGQZEYNLk", "pack_name": "methods", "schema_name": "methods_pack", "path": "out\\docu-202604-robeco-stewardship-report-2025-pdf\\report_analysis\\methods.json"}}
21:05:18 | INFO | market_lense.file_service | {"run_id": "2216c815-912f-42b6-a44d-23508243b0a6", "task_id": "19AhAOR9_LLHyvKvzvT6ac7sFGQZEYNLk:vector_store:evidence:methods", "span_id": "6d10d9da-e819-41fa-bf71-be01cf64f97c", "trace_id": "0058bd5d-c72d-43d5-b849-857e68d87c07", "parent_span_id": "46b94a93-3a7e-4701-8cdf-f4ca6eaa953c", "span_name": "19AhAOR9_LLHyvKvzvT6ac7sFGQZEYNLk:vector_store:evidence:methods", "span_depth": 4, "timestamp_utc": "2026-05-19T19:05:18.021603+00:00", "module": "market_lense.file_service", "role": "service", "event": "write_bytes_start", "fields": {"path": "out\\docu-202604-robeco-stewardship-report-2025-pdf\\report_analysis\\methods.json", "size": 836}}
21:05:18 | INFO | market_lense.file_service | {"run_id": "2216c815-912f-42b6-a44d-23508243b0a6", "task_id": "19AhAOR9_LLHyvKvzvT6ac7sFGQZEYNLk:vector_store:evidence:methods", "span_id": "6d10d9da-e819-41fa-bf71-be01cf64f97c", "trace_id": "0058bd5d-c72d-43d5-b849-857e68d87c07", "parent_span_id": "46b94a93-3a7e-4701-8cdf-f4ca6eaa953c", "span_name": "19AhAOR9_LLHyvKvzvT6ac7sFGQZEYNLk:vector_store:evidence:methods", "span_depth": 4, "timestamp_utc": "2026-05-19T19:05:18.025471+00:00", "module": "market_lense.file_service", "role": "service", "event": "write_bytes_complete", "fields": {"path": "out\\docu-202604-robeco-stewardship-report-2025-pdf\\report_analysis\\methods.json", "md5": "194d2f136e4ab91c9676fab40f50aae9"}}
21:05:18 | INFO | market_lense.report_analysis_store_service | {"run_id": "2216c815-912f-42b6-a44d-23508243b0a6", "task_id": "19AhAOR9_LLHyvKvzvT6ac7sFGQZEYNLk:vector_store:evidence:methods", "span_id": "6d10d9da-e819-41fa-bf71-be01cf64f97c", "trace_id": "0058bd5d-c72d-43d5-b849-857e68d87c07", "parent_span_id": "46b94a93-3a7e-4701-8cdf-f4ca6eaa953c", "span_name": "19AhAOR9_LLHyvKvzvT6ac7sFGQZEYNLk:vector_store:evidence:methods", "span_depth": 4, "timestamp_utc": "2026-05-19T19:05:18.025738+00:00", "module": "market_lense.report_analysis_store_service", "role": "service", "event": "analysis_store_complete", "fields": {"report_id": "19AhAOR9_LLHyvKvzvT6ac7sFGQZEYNLk", "pack_name": "methods", "path": "out\\docu-202604-robeco-stewardship-report-2025-pdf\\report_analysis\\methods.json"}}
21:05:18 | INFO | market_lense.evidence_pack_generator | {"run_id": "2216c815-912f-42b6-a44d-23508243b0a6", "task_id": "19AhAOR9_LLHyvKvzvT6ac7sFGQZEYNLk:vector_store:evidence:methods", "span_id": "6d10d9da-e819-41fa-bf71-be01cf64f97c", "trace_id": "0058bd5d-c72d-43d5-b849-857e68d87c07", "parent_span_id": "46b94a93-3a7e-4701-8cdf-f4ca6eaa953c", "span_name": "19AhAOR9_LLHyvKvzvT6ac7sFGQZEYNLk:vector_store:evidence:methods", "span_depth": 4, "timestamp_utc": "2026-05-19T19:05:18.025859+00:00", "module": "market_lense.evidence_pack_generator", "role": "generator", "event": "evidence_pack_step_complete", "fields": {"report_id": "19AhAOR9_LLHyvKvzvT6ac7sFGQZEYNLk", "pack": "methods", "not_found_reason": "", "attempts": 1, "max_attempts": 1}}
21:05:26 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
21:05:26 | INFO | market_lense.openai_accounting_service | {"run_id": "2216c815-912f-42b6-a44d-23508243b0a6", "task_id": "19AhAOR9_LLHyvKvzvT6ac7sFGQZEYNLk:vector_store:evidence:quote_candidates", "span_id": "e03c583d-875e-4805-8c34-cab42b47bc16", "trace_id": "0058bd5d-c72d-43d5-b849-857e68d87c07", "parent_span_id": "46b94a93-3a7e-4701-8cdf-f4ca6eaa953c", "span_name": "19AhAOR9_LLHyvKvzvT6ac7sFGQZEYNLk:vector_store:evidence:quote_candidates", "span_depth": 4, "timestamp_utc": "2026-05-19T19:05:26.738956+00:00", "module": "market_lense.openai_accounting_service", "role": "service", "event": "openai_usage_accounting_start", "fields": {"step_name": "openai_response_vector_store", "model": "gpt-5-mini", "request_id": "resp_09ee44cddb933c7f006a0cb46e4f48819691abceaad1873346", "input_tokens": 2032, "output_tokens": 535, "tool_calls": 0, "cost_ledger_path": "./out/cost-ledger.jsonl", "cost_daily_path": "./out/cost-daily.json"}}
21:05:26 | INFO | market_lense.cost_ledger_service | {"run_id": "2216c815-912f-42b6-a44d-23508243b0a6", "task_id": "19AhAOR9_LLHyvKvzvT6ac7sFGQZEYNLk:vector_store:evidence:quote_candidates", "span_id": "e03c583d-875e-4805-8c34-cab42b47bc16", "trace_id": "0058bd5d-c72d-43d5-b849-857e68d87c07", "parent_span_id": "46b94a93-3a7e-4701-8cdf-f4ca6eaa953c", "span_name": "19AhAOR9_LLHyvKvzvT6ac7sFGQZEYNLk:vector_store:evidence:quote_candidates", "span_depth": 4, "timestamp_utc": "2026-05-19T19:05:26.739190+00:00", "module": "market_lense.cost_ledger_service", "role": "service", "event": "cost_ledger_append_start", "fields": {"path": "out\\cost-ledger.jsonl"}}
21:05:26 | INFO | market_lense.file_service | {"run_id": "2216c815-912f-42b6-a44d-23508243b0a6", "task_id": "19AhAOR9_LLHyvKvzvT6ac7sFGQZEYNLk:vector_store:evidence:quote_candidates", "span_id": "e03c583d-875e-4805-8c34-cab42b47bc16", "trace_id": "0058bd5d-c72d-43d5-b849-857e68d87c07", "parent_span_id": "46b94a93-3a7e-4701-8cdf-f4ca6eaa953c", "span_name": "19AhAOR9_LLHyvKvzvT6ac7sFGQZEYNLk:vector_store:evidence:quote_candidates", "span_depth": 4, "timestamp_utc": "2026-05-19T19:05:26.740898+00:00", "module": "market_lense.file_service", "role": "service", "event": "write_bytes_start", "fields": {"path": "out\\cost-ledger.jsonl", "size": 2636578}}
21:05:26 | INFO | market_lense.file_service | {"run_id": "2216c815-912f-42b6-a44d-23508243b0a6", "task_id": "19AhAOR9_LLHyvKvzvT6ac7sFGQZEYNLk:vector_store:evidence:quote_candidates", "span_id": "e03c583d-875e-4805-8c34-cab42b47bc16", "trace_id": "0058bd5d-c72d-43d5-b849-857e68d87c07", "parent_span_id": "46b94a93-3a7e-4701-8cdf-f4ca6eaa953c", "span_name": "19AhAOR9_LLHyvKvzvT6ac7sFGQZEYNLk:vector_store:evidence:quote_candidates", "span_depth": 4, "timestamp_utc": "2026-05-19T19:05:26.753446+00:00", "module": "market_lense.file_service", "role": "service", "event": "write_bytes_complete", "fields": {"path": "out\\cost-ledger.jsonl", "md5": "c4ce28853faf7b88f966a4cc0d271370"}}
21:05:26 | INFO | market_lense.cost_ledger_service | {"run_id": "2216c815-912f-42b6-a44d-23508243b0a6", "task_id": "19AhAOR9_LLHyvKvzvT6ac7sFGQZEYNLk:vector_store:evidence:quote_candidates", "span_id": "e03c583d-875e-4805-8c34-cab42b47bc16", "trace_id": "0058bd5d-c72d-43d5-b849-857e68d87c07", "parent_span_id": "46b94a93-3a7e-4701-8cdf-f4ca6eaa953c", "span_name": "19AhAOR9_LLHyvKvzvT6ac7sFGQZEYNLk:vector_store:evidence:quote_candidates", "span_depth": 4, "timestamp_utc": "2026-05-19T19:05:26.753700+00:00", "module": "market_lense.cost_ledger_service", "role": "service", "event": "cost_ledger_append_complete", "fields": {"path": "out\\cost-ledger.jsonl"}}
21:05:26 | INFO | market_lense.cost_ledger_service | {"run_id": "2216c815-912f-42b6-a44d-23508243b0a6", "task_id": "19AhAOR9_LLHyvKvzvT6ac7sFGQZEYNLk:vector_store:evidence:quote_candidates", "span_id": "e03c583d-875e-4805-8c34-cab42b47bc16", "trace_id": "0058bd5d-c72d-43d5-b849-857e68d87c07", "parent_span_id": "46b94a93-3a7e-4701-8cdf-f4ca6eaa953c", "span_name": "19AhAOR9_LLHyvKvzvT6ac7sFGQZEYNLk:vector_store:evidence:quote_candidates", "span_depth": 4, "timestamp_utc": "2026-05-19T19:05:26.754079+00:00", "module": "market_lense.cost_ledger_service", "role": "service", "event": "cost_ledger_rollup_start", "fields": {"ledger_path": "out\\cost-ledger.jsonl", "out_path": "out\\cost-daily.json"}}
21:05:26 | INFO | market_lense.file_service | {"run_id": "2216c815-912f-42b6-a44d-23508243b0a6", "task_id": "19AhAOR9_LLHyvKvzvT6ac7sFGQZEYNLk:vector_store:evidence:quote_candidates", "span_id": "e03c583d-875e-4805-8c34-cab42b47bc16", "trace_id": "0058bd5d-c72d-43d5-b849-857e68d87c07", "parent_span_id": "46b94a93-3a7e-4701-8cdf-f4ca6eaa953c", "span_name": "19AhAOR9_LLHyvKvzvT6ac7sFGQZEYNLk:vector_store:evidence:quote_candidates", "span_depth": 4, "timestamp_utc": "2026-05-19T19:05:26.784033+00:00", "module": "market_lense.file_service", "role": "service", "event": "write_bytes_start", "fields": {"path": "out\\cost-daily.json", "size": 374339}}
21:05:26 | INFO | market_lense.file_service | {"run_id": "2216c815-912f-42b6-a44d-23508243b0a6", "task_id": "19AhAOR9_LLHyvKvzvT6ac7sFGQZEYNLk:vector_store:evidence:quote_candidates", "span_id": "e03c583d-875e-4805-8c34-cab42b47bc16", "trace_id": "0058bd5d-c72d-43d5-b849-857e68d87c07", "parent_span_id": "46b94a93-3a7e-4701-8cdf-f4ca6eaa953c", "span_name": "19AhAOR9_LLHyvKvzvT6ac7sFGQZEYNLk:vector_store:evidence:quote_candidates", "span_depth": 4, "timestamp_utc": "2026-05-19T19:05:26.789849+00:00", "module": "market_lense.file_service", "role": "service", "event": "write_bytes_complete", "fields": {"path": "out\\cost-daily.json", "md5": "2d852718278496fefeb102b61b10bee0"}}
21:05:26 | INFO | market_lense.cost_ledger_service | {"run_id": "2216c815-912f-42b6-a44d-23508243b0a6", "task_id": "19AhAOR9_LLHyvKvzvT6ac7sFGQZEYNLk:vector_store:evidence:quote_candidates", "span_id": "e03c583d-875e-4805-8c34-cab42b47bc16", "trace_id": "0058bd5d-c72d-43d5-b849-857e68d87c07", "parent_span_id": "46b94a93-3a7e-4701-8cdf-f4ca6eaa953c", "span_name": "19AhAOR9_LLHyvKvzvT6ac7sFGQZEYNLk:vector_store:evidence:quote_candidates", "span_depth": 4, "timestamp_utc": "2026-05-19T19:05:26.790159+00:00", "module": "market_lense.cost_ledger_service", "role": "service", "event": "cost_ledger_rollup_complete", "fields": {"out_path": "out\\cost-daily.json", "days": 48, "runs": 439, "tasks": 1106, "mode": "incremental", "rows_processed": 1}}
21:05:26 | INFO | market_lense.openai_accounting_service | {"run_id": "2216c815-912f-42b6-a44d-23508243b0a6", "task_id": "19AhAOR9_LLHyvKvzvT6ac7sFGQZEYNLk:vector_store:evidence:quote_candidates", "span_id": "e03c583d-875e-4805-8c34-cab42b47bc16", "trace_id": "0058bd5d-c72d-43d5-b849-857e68d87c07", "parent_span_id": "46b94a93-3a7e-4701-8cdf-f4ca6eaa953c", "span_name": "19AhAOR9_LLHyvKvzvT6ac7sFGQZEYNLk:vector_store:evidence:quote_candidates", "span_depth": 4, "timestamp_utc": "2026-05-19T19:05:26.791159+00:00", "module": "market_lense.openai_accounting_service", "role": "service", "event": "openai_usage_accounting_complete", "fields": {"step_name": "openai_response_vector_store", "model": "gpt-5-mini", "request_id": "resp_09ee44cddb933c7f006a0cb46e4f48819691abceaad1873346", "estimated_cost_usd": 0.001578, "cost_ledger_path": "./out/cost-ledger.jsonl", "cost_daily_path": "./out/cost-daily.json"}}
21:05:26 | INFO | market_lense.openai_service | {"run_id": "2216c815-912f-42b6-a44d-23508243b0a6", "task_id": "19AhAOR9_LLHyvKvzvT6ac7sFGQZEYNLk:vector_store:evidence:quote_candidates", "span_id": "e03c583d-875e-4805-8c34-cab42b47bc16", "trace_id": "0058bd5d-c72d-43d5-b849-857e68d87c07", "parent_span_id": "46b94a93-3a7e-4701-8cdf-f4ca6eaa953c", "span_name": "19AhAOR9_LLHyvKvzvT6ac7sFGQZEYNLk:vector_store:evidence:quote_candidates", "span_depth": 4, "timestamp_utc": "2026-05-19T19:05:26.791366+00:00", "module": "market_lense.openai_service", "role": "service", "event": "openai_response_complete", "fields": {"model": "gpt-5-mini", "request_id": "resp_09ee44cddb933c7f006a0cb46e4f48819691abceaad1873346", "input_tokens": 2032, "output_tokens": 535, "tool_calls": 0, "parsed_json": true, "parse_strategy": "direct", "parse_error_code": ""}}
21:05:26 | INFO | market_lense.llm_service | {"run_id": "2216c815-912f-42b6-a44d-23508243b0a6", "task_id": "19AhAOR9_LLHyvKvzvT6ac7sFGQZEYNLk:vector_store:evidence:quote_candidates", "span_id": "e03c583d-875e-4805-8c34-cab42b47bc16", "trace_id": "0058bd5d-c72d-43d5-b849-857e68d87c07", "parent_span_id": "46b94a93-3a7e-4701-8cdf-f4ca6eaa953c", "span_name": "19AhAOR9_LLHyvKvzvT6ac7sFGQZEYNLk:vector_store:evidence:quote_candidates", "span_depth": 4, "timestamp_utc": "2026-05-19T19:05:26.791520+00:00", "module": "market_lense.llm_service", "role": "service", "event": "llm_call_complete", "fields": {"operation": "openai_respond_with_vector_store", "scope": "evidence_pack", "attempt": 0}}
