21:28:40 | INFO | market_lense.logging_service | {"run_id": "b3ea9d49-195e-451c-815d-1741cbb57eac", "task_id": "cli_ingest", "span_id": "ac373845-c726-4c71-ab1d-60093d978e66", "trace_id": "586cb16c-612b-4219-8076-5ca804bc0df0", "parent_span_id": "", "span_name": "cli_ingest", "span_depth": 0, "timestamp_utc": "2026-05-19T19:28:40.560284+00:00", "module": "market_lense.logging_service", "role": "service", "event": "logging_setup_complete", "fields": {"level": 20, "log_dir": "logs", "log_path": "logs\\market_lense_2026-05-19.log", "use_rich": false}}
21:32:55 | INFO | market_lense.prompt_service | {"run_id": "b3ea9d49-195e-451c-815d-1741cbb57eac", "task_id": "1Wm4HRYQ0ImIAEx4-tw2vz1T2i2ignIBD:vector_store:evidence:limitations", "span_id": "5e46d0af-fbb2-4fc2-ab10-c5fada2dd0e0", "trace_id": "586cb16c-612b-4219-8076-5ca804bc0df0", "parent_span_id": "c3a3a429-1d03-4078-99c0-c53c3000c844", "span_name": "1Wm4HRYQ0ImIAEx4-tw2vz1T2i2ignIBD:vector_store:evidence:limitations", "span_depth": 4, "timestamp_utc": "2026-05-19T19:32:55.979769+00:00", "module": "market_lense.prompt_service", "role": "service", "event": "prompt_load_start", "fields": {"namespace": "report_vs/evidence_packs/limitations", "resolved_namespace": "report_vs/evidence_packs/limitations"}}
21:32:55 | INFO | market_lense.prompt_service | {"run_id": "b3ea9d49-195e-451c-815d-1741cbb57eac", "task_id": "1Wm4HRYQ0ImIAEx4-tw2vz1T2i2ignIBD:vector_store:evidence:limitations", "span_id": "5e46d0af-fbb2-4fc2-ab10-c5fada2dd0e0", "trace_id": "586cb16c-612b-4219-8076-5ca804bc0df0", "parent_span_id": "c3a3a429-1d03-4078-99c0-c53c3000c844", "span_name": "1Wm4HRYQ0ImIAEx4-tw2vz1T2i2ignIBD:vector_store:evidence:limitations", "span_depth": 4, "timestamp_utc": "2026-05-19T19:32:55.981563+00:00", "module": "market_lense.prompt_service", "role": "service", "event": "prompt_load_complete", "fields": {"system_path": "C:\\Programing\\Market lense\\src\\prompts\\report_vs\\evidence_packs\\limitations\\system.yaml", "system_sha256": "98ed552a251ae06f4a3d5f4a9759d29498c2631016460c0b7301a210ef993e9a", "user_path": "C:\\Programing\\Market lense\\src\\prompts\\report_vs\\evidence_packs\\limitations\\user.yaml", "user_sha256": "8a67e56b2758480d73e9deaae694efdc099c29be4d6790658c8fc341ac0431a9", "cached": false, "source": "reloaded"}}
21:32:55 | INFO | market_lense.prompt_service | {"run_id": "b3ea9d49-195e-451c-815d-1741cbb57eac", "task_id": "1Wm4HRYQ0ImIAEx4-tw2vz1T2i2ignIBD:vector_store:evidence:limitations", "span_id": "5e46d0af-fbb2-4fc2-ab10-c5fada2dd0e0", "trace_id": "586cb16c-612b-4219-8076-5ca804bc0df0", "parent_span_id": "c3a3a429-1d03-4078-99c0-c53c3000c844", "span_name": "1Wm4HRYQ0ImIAEx4-tw2vz1T2i2ignIBD:vector_store:evidence:limitations", "span_depth": 4, "timestamp_utc": "2026-05-19T19:32:55.981833+00:00", "module": "market_lense.prompt_service", "role": "service", "event": "prompt_render_start", "fields": {"template_path": "C:\\Programing\\Market lense\\src\\prompts\\report_vs\\evidence_packs\\limitations\\system.yaml"}}
21:32:55 | INFO | market_lense.prompt_service | {"run_id": "b3ea9d49-195e-451c-815d-1741cbb57eac", "task_id": "1Wm4HRYQ0ImIAEx4-tw2vz1T2i2ignIBD:vector_store:evidence:limitations", "span_id": "5e46d0af-fbb2-4fc2-ab10-c5fada2dd0e0", "trace_id": "586cb16c-612b-4219-8076-5ca804bc0df0", "parent_span_id": "c3a3a429-1d03-4078-99c0-c53c3000c844", "span_name": "1Wm4HRYQ0ImIAEx4-tw2vz1T2i2ignIBD:vector_store:evidence:limitations", "span_depth": 4, "timestamp_utc": "2026-05-19T19:32:55.982448+00:00", "module": "market_lense.prompt_service", "role": "service", "event": "prompt_render_complete", "fields": {"template_path": "C:\\Programing\\Market lense\\src\\prompts\\report_vs\\evidence_packs\\limitations\\system.yaml", "length": 517}}
21:32:55 | INFO | market_lense.prompt_service | {"run_id": "b3ea9d49-195e-451c-815d-1741cbb57eac", "task_id": "1Wm4HRYQ0ImIAEx4-tw2vz1T2i2ignIBD:vector_store:evidence:limitations", "span_id": "5e46d0af-fbb2-4fc2-ab10-c5fada2dd0e0", "trace_id": "586cb16c-612b-4219-8076-5ca804bc0df0", "parent_span_id": "c3a3a429-1d03-4078-99c0-c53c3000c844", "span_name": "1Wm4HRYQ0ImIAEx4-tw2vz1T2i2ignIBD:vector_store:evidence:limitations", "span_depth": 4, "timestamp_utc": "2026-05-19T19:32:55.982659+00:00", "module": "market_lense.prompt_service", "role": "service", "event": "prompt_render_start", "fields": {"template_path": "C:\\Programing\\Market lense\\src\\prompts\\report_vs\\evidence_packs\\limitations\\user.yaml"}}
21:32:55 | INFO | market_lense.prompt_service | {"run_id": "b3ea9d49-195e-451c-815d-1741cbb57eac", "task_id": "1Wm4HRYQ0ImIAEx4-tw2vz1T2i2ignIBD:vector_store:evidence:limitations", "span_id": "5e46d0af-fbb2-4fc2-ab10-c5fada2dd0e0", "trace_id": "586cb16c-612b-4219-8076-5ca804bc0df0", "parent_span_id": "c3a3a429-1d03-4078-99c0-c53c3000c844", "span_name": "1Wm4HRYQ0ImIAEx4-tw2vz1T2i2ignIBD:vector_store:evidence:limitations", "span_depth": 4, "timestamp_utc": "2026-05-19T19:32:55.983152+00:00", "module": "market_lense.prompt_service", "role": "service", "event": "prompt_render_complete", "fields": {"template_path": "C:\\Programing\\Market lense\\src\\prompts\\report_vs\\evidence_packs\\limitations\\user.yaml", "length": 227}}
21:32:55 | INFO | market_lense.evidence_pack_generator | {"run_id": "b3ea9d49-195e-451c-815d-1741cbb57eac", "task_id": "1Wm4HRYQ0ImIAEx4-tw2vz1T2i2ignIBD:vector_store:evidence:limitations", "span_id": "5e46d0af-fbb2-4fc2-ab10-c5fada2dd0e0", "trace_id": "586cb16c-612b-4219-8076-5ca804bc0df0", "parent_span_id": "c3a3a429-1d03-4078-99c0-c53c3000c844", "span_name": "1Wm4HRYQ0ImIAEx4-tw2vz1T2i2ignIBD:vector_store:evidence:limitations", "span_depth": 4, "timestamp_utc": "2026-05-19T19:32:55.983334+00:00", "module": "market_lense.evidence_pack_generator", "role": "generator", "event": "evidence_pack_prompt_rendered", "fields": {"pack": "limitations", "namespace": "report_vs/evidence_packs/limitations", "system_path": "C:\\Programing\\Market lense\\src\\prompts\\report_vs\\evidence_packs\\limitations\\system.yaml", "user_path": "C:\\Programing\\Market lense\\src\\prompts\\report_vs\\evidence_packs\\limitations\\user.yaml", "prompt_system_sha256": "98ed552a251ae06f4a3d5f4a9759d29498c2631016460c0b7301a210ef993e9a", "prompt_user_sha256": "8a67e56b2758480d73e9deaae694efdc099c29be4d6790658c8fc341ac0431a9", "system_prompt": "You are a deterministic evidence extractor.\nUse only report evidence from file_search.\nOutput JSON only.\n\nRequired output schema:\n{\n  \"limitations\": [\"string\"],\n  \"not_found_reason\": \"string (optional)\"\n}\n\nRules:\n- Extract explicit limitations, caveats, uncertainty notes, and data-quality constraints.\n- Keep each limitation concise and factual.\n- Do not invent mitigations; include mitigation only if explicitly stated in evidence text.\n- If no grounded limitations are found, return [] and set \"not_found_reason\".\n", "user_prompt": "Extract explicit report limitations from file_search evidence.\n\nReturn JSON only:\n{\n  \"limitations\": [],\n  \"not_found_reason\": \"\"\n}\n\nIf no limitations are found:\n{\"limitations\": [], \"not_found_reason\": \"limitations_not_found\"}\n", "resolved_model": "gpt-5-mini", "temperature": 1.0}}
21:32:55 | INFO | market_lense.report_analysis_store_service | {"run_id": "b3ea9d49-195e-451c-815d-1741cbb57eac", "task_id": "1Wm4HRYQ0ImIAEx4-tw2vz1T2i2ignIBD:vector_store:evidence:limitations", "span_id": "5e46d0af-fbb2-4fc2-ab10-c5fada2dd0e0", "trace_id": "586cb16c-612b-4219-8076-5ca804bc0df0", "parent_span_id": "c3a3a429-1d03-4078-99c0-c53c3000c844", "span_name": "1Wm4HRYQ0ImIAEx4-tw2vz1T2i2ignIBD:vector_store:evidence:limitations", "span_depth": 4, "timestamp_utc": "2026-05-19T19:32:55.983608+00:00", "module": "market_lense.report_analysis_store_service", "role": "service", "event": "analysis_pack_path_start", "fields": {"report_id": "1Wm4HRYQ0ImIAEx4-tw2vz1T2i2ignIBD", "pack_name": "limitations", "report_slug": "year-in-review-2022-pdf"}}
21:32:55 | INFO | market_lense.report_analysis_store_service | {"run_id": "b3ea9d49-195e-451c-815d-1741cbb57eac", "task_id": "1Wm4HRYQ0ImIAEx4-tw2vz1T2i2ignIBD:vector_store:evidence:limitations", "span_id": "5e46d0af-fbb2-4fc2-ab10-c5fada2dd0e0", "trace_id": "586cb16c-612b-4219-8076-5ca804bc0df0", "parent_span_id": "c3a3a429-1d03-4078-99c0-c53c3000c844", "span_name": "1Wm4HRYQ0ImIAEx4-tw2vz1T2i2ignIBD:vector_store:evidence:limitations", "span_depth": 4, "timestamp_utc": "2026-05-19T19:32:55.983760+00:00", "module": "market_lense.report_analysis_store_service", "role": "service", "event": "analysis_pack_path_complete", "fields": {"path": "out\\year-in-review-2022-pdf\\report_analysis\\limitations.json"}}
21:32:55 | INFO | market_lense.file_service | {"run_id": "b3ea9d49-195e-451c-815d-1741cbb57eac", "task_id": "1Wm4HRYQ0ImIAEx4-tw2vz1T2i2ignIBD:vector_store:evidence:limitations", "span_id": "5e46d0af-fbb2-4fc2-ab10-c5fada2dd0e0", "trace_id": "586cb16c-612b-4219-8076-5ca804bc0df0", "parent_span_id": "c3a3a429-1d03-4078-99c0-c53c3000c844", "span_name": "1Wm4HRYQ0ImIAEx4-tw2vz1T2i2ignIBD:vector_store:evidence:limitations", "span_depth": 4, "timestamp_utc": "2026-05-19T19:32:55.983862+00:00", "module": "market_lense.file_service", "role": "service", "event": "read_text_start", "fields": {"path": "out\\year-in-review-2022-pdf\\report_analysis\\limitations.json"}}
21:32:55 | INFO | market_lense.analysis_pack_cache | {"run_id": "b3ea9d49-195e-451c-815d-1741cbb57eac", "task_id": "1Wm4HRYQ0ImIAEx4-tw2vz1T2i2ignIBD:vector_store:evidence:limitations", "span_id": "5e46d0af-fbb2-4fc2-ab10-c5fada2dd0e0", "trace_id": "586cb16c-612b-4219-8076-5ca804bc0df0", "parent_span_id": "c3a3a429-1d03-4078-99c0-c53c3000c844", "span_name": "1Wm4HRYQ0ImIAEx4-tw2vz1T2i2ignIBD:vector_store:evidence:limitations", "span_depth": 4, "timestamp_utc": "2026-05-19T19:32:55.984070+00:00", "module": "market_lense.analysis_pack_cache", "role": "generator", "event": "analysis_pack_cache_status", "fields": {"artifact_kind": "analysis_pack", "path": "out\\year-in-review-2022-pdf\\report_analysis\\limitations.json", "status_code": "missing", "recovery_policy": "regenerate", "detail": ""}}
21:32:55 | INFO | market_lense.evidence_pack_generator | {"run_id": "b3ea9d49-195e-451c-815d-1741cbb57eac", "task_id": "1Wm4HRYQ0ImIAEx4-tw2vz1T2i2ignIBD:vector_store:evidence:limitations", "span_id": "5e46d0af-fbb2-4fc2-ab10-c5fada2dd0e0", "trace_id": "586cb16c-612b-4219-8076-5ca804bc0df0", "parent_span_id": "c3a3a429-1d03-4078-99c0-c53c3000c844", "span_name": "1Wm4HRYQ0ImIAEx4-tw2vz1T2i2ignIBD:vector_store:evidence:limitations", "span_depth": 4, "timestamp_utc": "2026-05-19T19:32:55.984197+00:00", "module": "market_lense.evidence_pack_generator", "role": "generator", "event": "model_resolved", "fields": {"namespace": "report_vs/evidence_packs/limitations", "resolved_model": "gpt-5-mini", "default_model": "gpt-5-mini"}}
21:32:55 | INFO | market_lense.llm_service | {"run_id": "b3ea9d49-195e-451c-815d-1741cbb57eac", "task_id": "1Wm4HRYQ0ImIAEx4-tw2vz1T2i2ignIBD:vector_store:evidence:limitations", "span_id": "5e46d0af-fbb2-4fc2-ab10-c5fada2dd0e0", "trace_id": "586cb16c-612b-4219-8076-5ca804bc0df0", "parent_span_id": "c3a3a429-1d03-4078-99c0-c53c3000c844", "span_name": "1Wm4HRYQ0ImIAEx4-tw2vz1T2i2ignIBD:vector_store:evidence:limitations", "span_depth": 4, "timestamp_utc": "2026-05-19T19:32:55.984315+00:00", "module": "market_lense.llm_service", "role": "service", "event": "llm_policy_context", "fields": {"operation": "openai_respond_with_vector_store", "scope": "evidence_pack", "provider_decision": "openai_primary", "provider": "openai", "model": "gpt-5-mini", "timeout_seconds": 600.0, "semantic_cache_decision": "disabled", "semantic_cache_enabled": false, "semantic_cache_ttl_seconds": 604800.0, "budget_decision": "not_configured", "budget_enforced": false, "vector_store_id_present": true}}
21:32:55 | INFO | market_lense.llm_service | {"run_id": "b3ea9d49-195e-451c-815d-1741cbb57eac", "task_id": "1Wm4HRYQ0ImIAEx4-tw2vz1T2i2ignIBD:vector_store:evidence:limitations", "span_id": "5e46d0af-fbb2-4fc2-ab10-c5fada2dd0e0", "trace_id": "586cb16c-612b-4219-8076-5ca804bc0df0", "parent_span_id": "c3a3a429-1d03-4078-99c0-c53c3000c844", "span_name": "1Wm4HRYQ0ImIAEx4-tw2vz1T2i2ignIBD:vector_store:evidence:limitations", "span_depth": 4, "timestamp_utc": "2026-05-19T19:32:55.984425+00:00", "module": "market_lense.llm_service", "role": "service", "event": "llm_call_start", "fields": {"operation": "openai_respond_with_vector_store", "scope": "evidence_pack", "retries": 1, "base_delay_seconds": 1.0, "backoff_step_seconds": 1.0, "jitter_seconds": 0.25, "rate_limit_max_in_flight": 2, "rate_limit_min_interval_ms": 250, "circuit_breaker_failure_threshold": 3, "circuit_breaker_recovery_seconds": 30.0}}
21:33:25 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/responses "HTTP/1.1 200 OK"
21:33:25 | INFO | market_lense.openai_accounting_service | {"run_id": "b3ea9d49-195e-451c-815d-1741cbb57eac", "task_id": "1Wm4HRYQ0ImIAEx4-tw2vz1T2i2ignIBD:vector_store:evidence:methods", "span_id": "a5ace52e-d9f8-45b8-802a-7b3a918794f0", "trace_id": "586cb16c-612b-4219-8076-5ca804bc0df0", "parent_span_id": "c3a3a429-1d03-4078-99c0-c53c3000c844", "span_name": "1Wm4HRYQ0ImIAEx4-tw2vz1T2i2ignIBD:vector_store:evidence:methods", "span_depth": 4, "timestamp_utc": "2026-05-19T19:33:25.708108+00:00", "module": "market_lense.openai_accounting_service", "role": "service", "event": "openai_usage_accounting_start", "fields": {"step_name": "openai_response_vector_store", "model": "gpt-5-mini", "request_id": "resp_088eedbb9c996f9e006a0cbad385348198bd9f4362e65f41ac", "input_tokens": 13885, "output_tokens": 3509, "tool_calls": 0, "cost_ledger_path": "./out/cost-ledger.jsonl", "cost_daily_path": "./out/cost-daily.json"}}
21:33:25 | INFO | market_lense.cost_ledger_service | {"run_id": "b3ea9d49-195e-451c-815d-1741cbb57eac", "task_id": "1Wm4HRYQ0ImIAEx4-tw2vz1T2i2ignIBD:vector_store:evidence:methods", "span_id": "a5ace52e-d9f8-45b8-802a-7b3a918794f0", "trace_id": "586cb16c-612b-4219-8076-5ca804bc0df0", "parent_span_id": "c3a3a429-1d03-4078-99c0-c53c3000c844", "span_name": "1Wm4HRYQ0ImIAEx4-tw2vz1T2i2ignIBD:vector_store:evidence:methods", "span_depth": 4, "timestamp_utc": "2026-05-19T19:33:25.708349+00:00", "module": "market_lense.cost_ledger_service", "role": "service", "event": "cost_ledger_append_start", "fields": {"path": "out\\cost-ledger.jsonl"}}
21:33:25 | INFO | market_lense.file_service | {"run_id": "b3ea9d49-195e-451c-815d-1741cbb57eac", "task_id": "1Wm4HRYQ0ImIAEx4-tw2vz1T2i2ignIBD:vector_store:evidence:methods", "span_id": "a5ace52e-d9f8-45b8-802a-7b3a918794f0", "trace_id": "586cb16c-612b-4219-8076-5ca804bc0df0", "parent_span_id": "c3a3a429-1d03-4078-99c0-c53c3000c844", "span_name": "1Wm4HRYQ0ImIAEx4-tw2vz1T2i2ignIBD:vector_store:evidence:methods", "span_depth": 4, "timestamp_utc": "2026-05-19T19:33:25.710152+00:00", "module": "market_lense.file_service", "role": "service", "event": "write_bytes_start", "fields": {"path": "out\\cost-ledger.jsonl", "size": 2660100}}
21:33:25 | INFO | market_lense.file_service | {"run_id": "b3ea9d49-195e-451c-815d-1741cbb57eac", "task_id": "1Wm4HRYQ0ImIAEx4-tw2vz1T2i2ignIBD:vector_store:evidence:methods", "span_id": "a5ace52e-d9f8-45b8-802a-7b3a918794f0", "trace_id": "586cb16c-612b-4219-8076-5ca804bc0df0", "parent_span_id": "c3a3a429-1d03-4078-99c0-c53c3000c844", "span_name": "1Wm4HRYQ0ImIAEx4-tw2vz1T2i2ignIBD:vector_store:evidence:methods", "span_depth": 4, "timestamp_utc": "2026-05-19T19:33:25.723986+00:00", "module": "market_lense.file_service", "role": "service", "event": "write_bytes_complete", "fields": {"path": "out\\cost-ledger.jsonl", "md5": "991af24eaa8754c4b96ec3a9048e0312"}}
21:33:25 | INFO | market_lense.cost_ledger_service | {"run_id": "b3ea9d49-195e-451c-815d-1741cbb57eac", "task_id": "1Wm4HRYQ0ImIAEx4-tw2vz1T2i2ignIBD:vector_store:evidence:methods", "span_id": "a5ace52e-d9f8-45b8-802a-7b3a918794f0", "trace_id": "586cb16c-612b-4219-8076-5ca804bc0df0", "parent_span_id": "c3a3a429-1d03-4078-99c0-c53c3000c844", "span_name": "1Wm4HRYQ0ImIAEx4-tw2vz1T2i2ignIBD:vector_store:evidence:methods", "span_depth": 4, "timestamp_utc": "2026-05-19T19:33:25.724247+00:00", "module": "market_lense.cost_ledger_service", "role": "service", "event": "cost_ledger_append_complete", "fields": {"path": "out\\cost-ledger.jsonl"}}
21:33:25 | INFO | market_lense.cost_ledger_service | {"run_id": "b3ea9d49-195e-451c-815d-1741cbb57eac", "task_id": "1Wm4HRYQ0ImIAEx4-tw2vz1T2i2ignIBD:vector_store:evidence:methods", "span_id": "a5ace52e-d9f8-45b8-802a-7b3a918794f0", "trace_id": "586cb16c-612b-4219-8076-5ca804bc0df0", "parent_span_id": "c3a3a429-1d03-4078-99c0-c53c3000c844", "span_name": "1Wm4HRYQ0ImIAEx4-tw2vz1T2i2ignIBD:vector_store:evidence:methods", "span_depth": 4, "timestamp_utc": "2026-05-19T19:33:25.724638+00:00", "module": "market_lense.cost_ledger_service", "role": "service", "event": "cost_ledger_rollup_start", "fields": {"ledger_path": "out\\cost-ledger.jsonl", "out_path": "out\\cost-daily.json"}}
21:33:25 | INFO | market_lense.file_service | {"run_id": "b3ea9d49-195e-451c-815d-1741cbb57eac", "task_id": "1Wm4HRYQ0ImIAEx4-tw2vz1T2i2ignIBD:vector_store:evidence:methods", "span_id": "a5ace52e-d9f8-45b8-802a-7b3a918794f0", "trace_id": "586cb16c-612b-4219-8076-5ca804bc0df0", "parent_span_id": "c3a3a429-1d03-4078-99c0-c53c3000c844", "span_name": "1Wm4HRYQ0ImIAEx4-tw2vz1T2i2ignIBD:vector_store:evidence:methods", "span_depth": 4, "timestamp_utc": "2026-05-19T19:33:25.764831+00:00", "module": "market_lense.file_service", "role": "service", "event": "write_bytes_start", "fields": {"path": "out\\cost-daily.json", "size": 382810}}
21:33:25 | INFO | market_lense.file_service | {"run_id": "b3ea9d49-195e-451c-815d-1741cbb57eac", "task_id": "1Wm4HRYQ0ImIAEx4-tw2vz1T2i2ignIBD:vector_store:evidence:methods", "span_id": "a5ace52e-d9f8-45b8-802a-7b3a918794f0", "trace_id": "586cb16c-612b-4219-8076-5ca804bc0df0", "parent_span_id": "c3a3a429-1d03-4078-99c0-c53c3000c844", "span_name": "1Wm4HRYQ0ImIAEx4-tw2vz1T2i2ignIBD:vector_store:evidence:methods", "span_depth": 4, "timestamp_utc": "2026-05-19T19:33:25.771761+00:00", "module": "market_lense.file_service", "role": "service", "event": "write_bytes_complete", "fields": {"path": "out\\cost-daily.json", "md5": "f3964696d7f32b6c81d337be5d79c9d4"}}
21:33:25 | INFO | market_lense.cost_ledger_service | {"run_id": "b3ea9d49-195e-451c-815d-1741cbb57eac", "task_id": "1Wm4HRYQ0ImIAEx4-tw2vz1T2i2ignIBD:vector_store:evidence:methods", "span_id": "a5ace52e-d9f8-45b8-802a-7b3a918794f0", "trace_id": "586cb16c-612b-4219-8076-5ca804bc0df0", "parent_span_id": "c3a3a429-1d03-4078-99c0-c53c3000c844", "span_name": "1Wm4HRYQ0ImIAEx4-tw2vz1T2i2ignIBD:vector_store:evidence:methods", "span_depth": 4, "timestamp_utc": "2026-05-19T19:33:25.772144+00:00", "module": "market_lense.cost_ledger_service", "role": "service", "event": "cost_ledger_rollup_complete", "fields": {"out_path": "out\\cost-daily.json", "days": 48, "runs": 441, "tasks": 1138, "mode": "incremental", "rows_processed": 1}}
21:33:25 | INFO | market_lense.openai_accounting_service | {"run_id": "b3ea9d49-195e-451c-815d-1741cbb57eac", "task_id": "1Wm4HRYQ0ImIAEx4-tw2vz1T2i2ignIBD:vector_store:evidence:methods", "span_id": "a5ace52e-d9f8-45b8-802a-7b3a918794f0", "trace_id": "586cb16c-612b-4219-8076-5ca804bc0df0", "parent_span_id": "c3a3a429-1d03-4078-99c0-c53c3000c844", "span_name": "1Wm4HRYQ0ImIAEx4-tw2vz1T2i2ignIBD:vector_store:evidence:methods", "span_depth": 4, "timestamp_utc": "2026-05-19T19:33:25.773186+00:00", "module": "market_lense.openai_accounting_service", "role": "service", "event": "openai_usage_accounting_complete", "fields": {"step_name": "openai_response_vector_store", "model": "gpt-5-mini", "request_id": "resp_088eedbb9c996f9e006a0cbad385348198bd9f4362e65f41ac", "estimated_cost_usd": 0.010489, "cost_ledger_path": "./out/cost-ledger.jsonl", "cost_daily_path": "./out/cost-daily.json"}}
21:33:25 | INFO | market_lense.openai_service | {"run_id": "b3ea9d49-195e-451c-815d-1741cbb57eac", "task_id": "1Wm4HRYQ0ImIAEx4-tw2vz1T2i2ignIBD:vector_store:evidence:methods", "span_id": "a5ace52e-d9f8-45b8-802a-7b3a918794f0", "trace_id": "586cb16c-612b-4219-8076-5ca804bc0df0", "parent_span_id": "c3a3a429-1d03-4078-99c0-c53c3000c844", "span_name": "1Wm4HRYQ0ImIAEx4-tw2vz1T2i2ignIBD:vector_store:evidence:methods", "span_depth": 4, "timestamp_utc": "2026-05-19T19:33:25.773447+00:00", "module": "market_lense.openai_service", "role": "service", "event": "openai_response_complete", "fields": {"model": "gpt-5-mini", "request_id": "resp_088eedbb9c996f9e006a0cbad385348198bd9f4362e65f41ac", "input_tokens": 13885, "output_tokens": 3509, "tool_calls": 0, "parsed_json": true, "parse_strategy": "direct", "parse_error_code": ""}}
21:33:25 | INFO | market_lense.llm_service | {"run_id": "b3ea9d49-195e-451c-815d-1741cbb57eac", "task_id": "1Wm4HRYQ0ImIAEx4-tw2vz1T2i2ignIBD:vector_store:evidence:methods", "span_id": "a5ace52e-d9f8-45b8-802a-7b3a918794f0", "trace_id": "586cb16c-612b-4219-8076-5ca804bc0df0", "parent_span_id": "c3a3a429-1d03-4078-99c0-c53c3000c844", "span_name": "1Wm4HRYQ0ImIAEx4-tw2vz1T2i2ignIBD:vector_store:evidence:methods", "span_depth": 4, "timestamp_utc": "2026-05-19T19:33:25.773629+00:00", "module": "market_lense.llm_service", "role": "service", "event": "llm_call_complete", "fields": {"operation": "openai_respond_with_vector_store", "scope": "evidence_pack", "attempt": 0}}
21:33:25 | INFO | market_lense.llm_service | {"run_id": "b3ea9d49-195e-451c-815d-1741cbb57eac", "task_id": "1Wm4HRYQ0ImIAEx4-tw2vz1T2i2ignIBD:vector_store:evidence:limitations", "span_id": "5e46d0af-fbb2-4fc2-ab10-c5fada2dd0e0", "trace_id": "586cb16c-612b-4219-8076-5ca804bc0df0", "parent_span_id": "c3a3a429-1d03-4078-99c0-c53c3000c844", "span_name": "1Wm4HRYQ0ImIAEx4-tw2vz1T2i2ignIBD:vector_store:evidence:limitations", "span_depth": 4, "timestamp_utc": "2026-05-19T19:33:25.773742+00:00", "module": "market_lense.llm_service", "role": "service", "event": "llm_rate_limiter_wait", "fields": {"operation": "openai_respond_with_vector_store", "scope": "evidence_pack", "in_flight_wait_ms": 29789, "rate_wait_ms": 0, "global_max_in_flight": 2, "global_min_interval_ms": 250}}
21:33:25 | INFO | market_lense.evidence_pack_generator | {"run_id": "b3ea9d49-195e-451c-815d-1741cbb57eac", "task_id": "1Wm4HRYQ0ImIAEx4-tw2vz1T2i2ignIBD:vector_store:evidence:methods", "span_id": "a5ace52e-d9f8-45b8-802a-7b3a918794f0", "trace_id": "586cb16c-612b-4219-8076-5ca804bc0df0", "parent_span_id": "c3a3a429-1d03-4078-99c0-c53c3000c844", "span_name": "1Wm4HRYQ0ImIAEx4-tw2vz1T2i2ignIBD:vector_store:evidence:methods", "span_depth": 4, "timestamp_utc": "2026-05-19T19:33:25.774049+00:00", "module": "market_lense.evidence_pack_generator", "role": "generator", "event": "evidence_pack_raw_response", "fields": {"report_id": "1Wm4HRYQ0ImIAEx4-tw2vz1T2i2ignIBD", "pack": "methods", "namespace": "report_vs/evidence_packs/methods", "model": "gpt-5-mini", "request_id": "resp_088eedbb9c996f9e006a0cbad385348198bd9f4362e65f41ac", "input_tokens": 13885, "output_tokens": 3509, "tool_calls": 0, "has_json": true, "raw_response": "{\n  \"methods\": [\n    \"Data source: Shopify quarterly results used for Shopify GMV trailing twelve months (TTM) and trendline vs actual comparisons \",\n    \"Data source: Amazon quarterly results used for Amazon units/paid-units metrics and unit-based time series \",\n    \"Data source: The Census Bureau (Department) used for U.S. e-commerce penetration and trendline baselines \",\n    \"Data source: SimilarWeb used for total monthly web visits across Amazon marketplaces \",\n    \"Data source: Marketplace Pulse used for TikTok hashtag view counts and other derived marketplace metrics (e.g., Prime Day views) \",\n    \"Data source: Forrester 2022 Digital-Influenced Retail cited for digitally influenced sales percentages \",\n    \"Data source: Amazon documents obtained by Insider (used to report launch plans and participating-country details) \",\n    \"Metric definition: ACoS defined explicitly as total ad spend divided by total ad sales; average CPC and conversion rate reported as descriptive metrics (example figures: CPC $1.06, conversion rate 14%) \",\n    \"Calculation/normalization: Amazon Units Sold TTM chart calculated from 'WW paid units -- Y/Y growth' with 2016 Q1 normalized to 1 (explicitly stated) \",\n    \"Analytic approach: Use of Trailing Twelve Months (TTM) measures and trendline extrapolation (comparing actuals to historical trendline growth; example: projecting expected GMV using historical growth rate ~14\u201315%) \",\n    \"Sampling/composition note: For Amazon Belgium marketplace launch, the sellers present were reported as existing sellers from other European marketplaces (mainly China, Germany, UK, Italy, France, Spain) rather than Belgian businesses \",\n    \"Derived metric example: 'Prime Day' TikTok views measured by counting content tagged with specific hashtags (e.g., #primeday2022, #amazonprimeday2022) as reported by Marketplace Pulse \"\n  ],\n  \"not_found_reason\": \"\"\n}"}}
21:33:25 | INFO | market_lense.openai_service | {"run_id": "b3ea9d49-195e-451c-815d-1741cbb57eac", "task_id": "1Wm4HRYQ0ImIAEx4-tw2vz1T2i2ignIBD:vector_store:evidence:limitations", "span_id": "5e46d0af-fbb2-4fc2-ab10-c5fada2dd0e0", "trace_id": "586cb16c-612b-4219-8076-5ca804bc0df0", "parent_span_id": "c3a3a429-1d03-4078-99c0-c53c3000c844", "span_name": "1Wm4HRYQ0ImIAEx4-tw2vz1T2i2ignIBD:vector_store:evidence:limitations", "span_depth": 4, "timestamp_utc": "2026-05-19T19:33:25.774590+00:00", "module": "market_lense.openai_service", "role": "service", "event": "openai_response_start", "fields": {"model": "gpt-5-mini", "temperature": 1.0, "vector_store_id": "vs_6a0cb9f10fe0819183caa30cd0892fc4", "timeout_seconds": 600.0}}
